OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1406683528099923,0.3584629699083347,8.181741048341484*(x-0.14066835280999235)*(x-0.14066835280999235)*(x-0.14066835280999235)+2.500083129636282*(x-0.14066835280999235)*(x-0.14066835280999235)-2.8677416644747*(x-0.14066835280999235)+1.4762623310089111
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3584629699083347,0.5026747787578325,7.481795911059462*(x-0.35846296990833476)*(x-0.35846296990833476)*(x-0.35846296990833476)+0.5119010103095711*(x-0.35846296990833476)*(x-0.35846296990833476)-0.6144420982442822*(x-0.35846296990833476)+1.054799199104309
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.5026747787578325,0.6749097984225976,-3.4713083759578103*(x-0.5026747787578325)*(x-0.5026747787578325)*(x-0.5026747787578325)+0.8968212995933358*(x-0.5026747787578325)*(x-0.5026747787578325)+0.0*(x-0.5026747787578325)+0.9992746710777283
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6749097984225976,0.802031092165177,1.5943258262627975*(x-0.6749097984225976)*(x-0.6749097984225976)*(x-0.6749097984225976)-0.3040091425226006*(x-0.6749097984225976)*(x-0.6749097984225976)+0.0*(x-0.6749097984225976)+1.0081427097320557
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.802031092165177,0.8603509148501006,-746.872871130229*(x-0.802031092165177)*(x-0.802031092165177)*(x-0.802031092165177)+65.33624011874217*(x-0.802031092165177)*(x-0.802031092165177)+0.0*(x-0.802031092165177)+1.0065051317214966
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8603509148501006,0.9010326076172708,1407.811339398937*(x-0.8603509148501006)*(x-0.8603509148501006)*(x-0.8603509148501006)-101.76321273933027*(x-0.8603509148501006)*(x-0.8603509148501006)+0.0*(x-0.8603509148501006)+1.0805790424346924
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9010326076172708,0.9414941636742608,436.77089055632393*(x-0.9010326076172707)*(x-0.9010326076172707)*(x-0.9010326076172707)-10.567393370449594*(x-0.9010326076172707)*(x-0.9010326076172707)-1.2900156773552145*(x-0.9010326076172707)+1.006946325302124
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9414941636742608,0.97,-2581.671005979324*(x-0.9414941636742609)*(x-0.9414941636742609)*(x-0.9414941636742609)+110.3890367150297*(x-0.9414941636742609)*(x-0.9414941636742609)+0.0*(x-0.9414941636742609)+0.9663822054862976
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.97,0.99,4445.011815897603*(x-0.9700000000000001)*(x-0.9700000000000001)*(x-0.9700000000000001)-276.97017593129567*(x-0.9700000000000001)*(x-0.9700000000000001)+0.0*(x-0.9700000000000001)+0.9962822794914246
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.99,1.1,0.9210543036460876
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.8490071892738342
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0243795783572814,0.90253084897995
