#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
305064:6298,2002:2002,10/15/17 04:31:52,STABLE BEAMS,6500,112933.122,111483.945,18.5,HFET
305064:6298,2003:2003,10/15/17 04:32:15,STABLE BEAMS,6500,112896.274,111443.357,18.5,HFET
305064:6298,2004:2004,10/15/17 04:32:39,STABLE BEAMS,6500,112807.662,111352.833,18.4,HFET
305064:6298,2005:2005,10/15/17 04:33:02,STABLE BEAMS,6500,112798.053,111346.995,18.4,HFET
305064:6298,2006:2006,10/15/17 04:33:25,STABLE BEAMS,6500,112721.196,111273.626,18.4,HFET
305064:6298,2007:2007,10/15/17 04:33:49,STABLE BEAMS,6500,112702.065,111257.473,18.4,HFET
305064:6298,2008:2008,10/15/17 04:34:12,STABLE BEAMS,6500,112621.712,111174.603,18.4,HFET
305064:6298,2009:2009,10/15/17 04:34:35,STABLE BEAMS,6500,112592.105,111138.454,18.4,HFET
305064:6298,2010:2010,10/15/17 04:34:59,STABLE BEAMS,6500,112372.661,110928.825,18.4,HFET
305064:6298,2011:2011,10/15/17 04:35:22,STABLE BEAMS,6500,112451.165,110998.634,18.4,HFET
305064:6298,2012:2012,10/15/17 04:35:45,STABLE BEAMS,6500,112445.858,110993.543,18.4,HFET
305064:6298,2013:2013,10/15/17 04:36:08,STABLE BEAMS,6500,112402.763,110958.963,18.4,HFET
305064:6298,2014:2014,10/15/17 04:36:32,STABLE BEAMS,6500,112356.172,110916.904,18.4,HFET
305064:6298,2015:2015,10/15/17 04:36:55,STABLE BEAMS,6500,112379.641,110934.365,18.4,HFET
305064:6298,2016:2016,10/15/17 04:37:18,STABLE BEAMS,6500,112244.865,110802.614,18.4,HFET
305064:6298,2017:2017,10/15/17 04:37:42,STABLE BEAMS,6500,112190.056,110756.210,18.3,HFET
305064:6298,2018:2018,10/15/17 04:38:05,STABLE BEAMS,6500,112166.128,110732.771,18.3,HFET
305064:6298,2019:2019,10/15/17 04:38:28,STABLE BEAMS,6500,112103.682,110665.253,18.3,HFET
305064:6298,2020:2020,10/15/17 04:38:52,STABLE BEAMS,6500,73282.995,72448.134,12.0,HFET
305064:6298,2021:2021,10/15/17 04:39:15,STABLE BEAMS,6500,10577.051,10485.482,1.7,HFET
305064:6298,2022:2022,10/15/17 04:39:38,STABLE BEAMS,6500,62475.936,61827.086,10.2,HFET
305064:6298,2023:2023,10/15/17 04:40:02,STABLE BEAMS,6500,104247.844,102953.682,17.0,HFET
305064:6298,2024:2024,10/15/17 04:40:25,STABLE BEAMS,6500,90740.619,89662.800,14.8,HFET
305064:6298,2025:2025,10/15/17 04:40:48,STABLE BEAMS,6500,40251.146,39291.406,6.6,HFET
305064:6298,2026:2026,10/15/17 04:41:12,STABLE BEAMS,6500,9028.301,8951.311,1.5,HFET
305064:6298,2027:2027,10/15/17 04:41:35,STABLE BEAMS,6500,55216.766,54628.433,9.0,HFET
305064:6298,2028:2028,10/15/17 04:41:58,STABLE BEAMS,6500,36993.549,36645.686,6.1,HFET
305064:6298,2029:2029,10/15/17 04:42:21,STABLE BEAMS,6500,85878.803,84894.626,14.0,HFET
305064:6298,2030:2030,10/15/17 04:42:45,STABLE BEAMS,6500,107814.614,106447.263,17.6,HFET
305064:6298,2031:2031,10/15/17 04:43:08,STABLE BEAMS,6500,83233.427,82279.293,13.6,HFET
305064:6298,2032:2032,10/15/17 04:43:31,STABLE BEAMS,6500,35824.500,35483.882,5.9,HFET
305064:6298,2033:2033,10/15/17 04:43:55,STABLE BEAMS,6500,56419.871,55830.721,9.2,HFET
305064:6298,2034:2034,10/15/17 04:44:18,STABLE BEAMS,6500,111352.379,109918.929,18.2,HFET
305064:6298,2035:2035,10/15/17 04:44:41,STABLE BEAMS,6500,111390.225,109952.903,18.2,HFET
305064:6298,2036:2036,10/15/17 04:45:05,STABLE BEAMS,6500,111254.200,109834.044,18.2,HFET
305064:6298,2037:2037,10/15/17 04:45:28,STABLE BEAMS,6500,111240.229,109819.388,18.2,HFET
305064:6298,2038:2038,10/15/17 04:45:51,STABLE BEAMS,6500,111178.943,109759.597,18.2,HFET
305064:6298,2039:2039,10/15/17 04:46:15,STABLE BEAMS,6500,111178.236,109759.752,18.2,HFET
305064:6298,2040:2040,10/15/17 04:46:38,STABLE BEAMS,6500,111126.941,109706.831,18.2,HFET
305064:6298,2041:2041,10/15/17 04:47:01,STABLE BEAMS,6500,111068.543,109643.771,18.2,HFET
305064:6298,2042:2042,10/15/17 04:47:25,STABLE BEAMS,6500,110998.580,109585.298,18.2,HFET
305064:6298,2043:2043,10/15/17 04:47:48,STABLE BEAMS,6500,110965.731,109549.452,18.1,HFET
305064:6298,2044:2044,10/15/17 04:48:11,STABLE BEAMS,6500,110932.833,109513.798,18.1,HFET
305064:6298,2045:2045,10/15/17 04:48:34,STABLE BEAMS,6500,110857.937,109439.362,18.1,HFET
306125:6360,1:1,11/03/17 14:46:12,STABLE BEAMS,6500,347492.059,331587.245,56.8,HFET
306125:6360,2:2,11/03/17 14:46:36,STABLE BEAMS,6500,347994.461,327439.981,56.9,HFET
306125:6360,3:3,11/03/17 14:46:59,STABLE BEAMS,6500,348689.367,332507.928,57.0,HFET
306125:6360,4:4,11/03/17 14:47:22,STABLE BEAMS,6500,347298.229,331985.388,56.8,HFET
306125:6360,5:5,11/03/17 14:47:46,STABLE BEAMS,6500,344948.585,334823.320,56.4,HFET
306125:6360,6:6,11/03/17 14:48:09,STABLE BEAMS,6500,345943.373,335494.242,56.6,HFET
306125:6360,7:7,11/03/17 14:48:32,STABLE BEAMS,6500,347125.583,331504.718,56.8,HFET
306125:6360,8:8,11/03/17 14:48:56,STABLE BEAMS,6500,345361.891,335203.523,56.5,HFET
306125:6360,9:9,11/03/17 14:49:19,STABLE BEAMS,6500,346035.834,90467.539,56.6,HFET
306125:6360,10:10,11/03/17 14:49:42,STABLE BEAMS,6500,344705.905,334523.268,56.4,HFET
306125:6360,11:11,11/03/17 14:50:05,STABLE BEAMS,6500,344952.182,334711.405,56.4,HFET
306125:6360,12:12,11/03/17 14:50:29,STABLE BEAMS,6500,346269.159,335748.836,56.6,HFET
306125:6360,13:13,11/03/17 14:50:52,STABLE BEAMS,6500,344595.473,334407.845,56.4,HFET
306125:6360,14:14,11/03/17 14:51:15,STABLE BEAMS,6500,343582.513,333452.627,56.2,HFET
306125:6360,15:15,11/03/17 14:51:39,STABLE BEAMS,6500,343857.048,304425.653,56.2,HFET
306125:6360,16:16,11/03/17 14:52:02,STABLE BEAMS,6500,345421.411,335150.056,56.5,HFET
306125:6360,17:17,11/03/17 14:52:25,STABLE BEAMS,6500,345177.443,334808.665,56.5,HFET
306125:6360,18:18,11/03/17 14:52:49,STABLE BEAMS,6500,346150.212,330870.965,56.6,HFET
306125:6360,19:19,11/03/17 14:53:12,STABLE BEAMS,6500,345771.032,335290.543,56.5,HFET
306125:6360,20:20,11/03/17 14:53:35,STABLE BEAMS,6500,346456.563,335767.340,56.7,HFET
306125:6360,21:21,11/03/17 14:53:59,STABLE BEAMS,6500,346457.354,335952.421,56.7,HFET
306125:6360,22:22,11/03/17 14:54:22,STABLE BEAMS,6500,346196.035,335454.274,56.6,HFET
306125:6360,23:23,11/03/17 14:54:45,STABLE BEAMS,6500,344709.757,335597.699,56.4,HFET
306125:6360,24:24,11/03/17 14:55:09,STABLE BEAMS,6500,344671.977,335609.050,56.4,HFET
306125:6360,25:25,11/03/17 14:55:32,STABLE BEAMS,6500,344822.588,330921.757,56.4,HFET
306125:6360,26:26,11/03/17 14:55:55,STABLE BEAMS,6500,344961.187,331070.890,56.4,HFET
306125:6360,27:27,11/03/17 14:56:18,STABLE BEAMS,6500,344599.070,335577.981,56.4,HFET
306125:6360,28:28,11/03/17 14:56:42,STABLE BEAMS,6500,343846.513,334936.075,56.2,HFET
306125:6360,29:29,11/03/17 14:57:05,STABLE BEAMS,6500,344171.155,335172.679,56.3,HFET
306125:6360,30:30,11/03/17 14:57:28,STABLE BEAMS,6500,344708.124,335623.494,56.4,HFET
306125:6360,31:31,11/03/17 14:57:52,STABLE BEAMS,6500,344833.073,335806.312,56.4,HFET
306125:6360,32:32,11/03/17 14:58:15,STABLE BEAMS,6500,343933.342,329652.165,56.2,HFET
306125:6360,33:33,11/03/17 14:58:38,STABLE BEAMS,6500,347430.459,336572.458,56.8,HFET
306125:6360,34:34,11/03/17 14:59:02,STABLE BEAMS,6500,351595.920,339682.536,57.5,HFET
306125:6360,35:35,11/03/17 14:59:25,STABLE BEAMS,6500,352061.141,335250.876,57.6,HFET
306125:6360,36:36,11/03/17 14:59:48,STABLE BEAMS,6500,351474.736,339921.717,57.5,HFET
306125:6360,37:37,11/03/17 15:00:12,STABLE BEAMS,6500,350801.527,339270.986,57.4,HFET
306125:6360,38:38,11/03/17 15:00:35,STABLE BEAMS,6500,350238.811,297554.356,57.3,HFET
306125:6360,39:39,11/03/17 15:00:58,STABLE BEAMS,6500,350541.900,339360.785,57.3,HFET
306125:6360,40:40,11/03/17 15:01:22,STABLE BEAMS,6500,350560.278,199947.798,57.3,HFET
306125:6360,41:41,11/03/17 15:01:45,STABLE BEAMS,6500,350244.171,339208.999,57.3,HFET
306125:6360,42:42,11/03/17 15:02:08,STABLE BEAMS,6500,349123.103,276879.055,57.1,HFET
306125:6360,43:43,11/03/17 15:02:31,STABLE BEAMS,6500,348808.524,337903.605,57.0,HFET
306125:6360,44:44,11/03/17 15:02:55,STABLE BEAMS,6500,348421.811,338020.445,57.0,HFET
306125:6360,45:45,11/03/17 15:03:18,STABLE BEAMS,6500,347897.643,332973.707,56.9,HFET
306125:6360,46:46,11/03/17 15:03:41,STABLE BEAMS,6500,346812.551,331545.736,56.7,HFET
306125:6360,47:47,11/03/17 15:04:05,STABLE BEAMS,6500,347146.149,336864.398,56.8,HFET
306125:6360,48:48,11/03/17 15:04:28,STABLE BEAMS,6500,346470.086,336254.563,56.7,HFET
306125:6360,49:49,11/03/17 15:04:51,STABLE BEAMS,6500,346362.746,336087.120,56.6,HFET
306125:6360,50:50,11/03/17 15:05:15,STABLE BEAMS,6500,345192.189,330203.909,56.5,HFET
306125:6360,51:51,11/03/17 15:05:38,STABLE BEAMS,6500,344931.059,330004.350,56.4,HFET
306125:6360,52:52,11/03/17 15:06:01,STABLE BEAMS,6500,345203.898,335084.218,56.5,HFET
306125:6360,53:53,11/03/17 15:06:25,STABLE BEAMS,6500,345600.072,335387.885,56.5,HFET
306125:6360,54:54,11/03/17 15:06:48,STABLE BEAMS,6500,344663.227,329366.737,56.4,HFET
306125:6360,55:55,11/03/17 15:07:11,STABLE BEAMS,6500,344561.800,334478.617,56.4,HFET
306125:6360,56:56,11/03/17 15:07:34,STABLE BEAMS,6500,343864.114,333793.731,56.2,HFET
306125:6360,57:57,11/03/17 15:07:58,STABLE BEAMS,6500,344723.175,334759.733,56.4,HFET
306125:6360,58:58,11/03/17 15:08:21,STABLE BEAMS,6500,343900.564,329196.725,56.2,HFET
306125:6360,59:59,11/03/17 15:08:44,STABLE BEAMS,6500,348064.792,337301.022,56.9,HFET
306125:6360,60:60,11/03/17 15:09:08,STABLE BEAMS,6500,350810.078,339409.540,57.4,HFET
306125:6360,61:61,11/03/17 15:09:31,STABLE BEAMS,6500,351294.278,339658.679,57.5,HFET
306125:6360,62:62,11/03/17 15:09:54,STABLE BEAMS,6500,350551.166,339109.196,57.3,HFET
306125:6360,63:63,11/03/17 15:10:18,STABLE BEAMS,6500,349103.145,338008.083,57.1,HFET
306125:6360,64:64,11/03/17 15:10:41,STABLE BEAMS,6500,348421.428,337503.566,57.0,HFET
306125:6360,65:65,11/03/17 15:11:04,STABLE BEAMS,6500,348085.947,337937.989,56.9,HFET
306125:6360,66:66,11/03/17 15:11:28,STABLE BEAMS,6500,349280.141,339570.668,57.1,HFET
306125:6360,67:67,11/03/17 15:11:51,STABLE BEAMS,6500,348411.832,338866.313,57.0,HFET
306125:6360,68:68,11/03/17 15:12:14,STABLE BEAMS,6500,347973.204,333634.705,56.9,HFET
306125:6360,69:69,11/03/17 15:12:38,STABLE BEAMS,6500,347191.186,332950.559,56.8,HFET
306125:6360,70:70,11/03/17 15:13:01,STABLE BEAMS,6500,346844.420,337555.464,56.7,HFET
306125:6360,71:71,11/03/17 15:13:24,STABLE BEAMS,6500,347208.410,337806.765,56.8,HFET
306125:6360,72:72,11/03/17 15:13:47,STABLE BEAMS,6500,346885.781,337588.608,56.7,HFET
306125:6360,73:73,11/03/17 15:14:11,STABLE BEAMS,6500,346888.843,332743.159,56.7,HFET
306125:6360,74:74,11/03/17 15:14:34,STABLE BEAMS,6500,346102.884,332128.334,56.6,HFET
306125:6360,75:75,11/03/17 15:14:57,STABLE BEAMS,6500,345332.706,335535.762,56.5,HFET
306125:6360,76:76,11/03/17 15:15:21,STABLE BEAMS,6500,345574.483,335426.091,56.5,HFET
306125:6360,77:77,11/03/17 15:15:44,STABLE BEAMS,6500,344807.843,325281.863,56.4,HFET
306125:6360,78:78,11/03/17 15:16:07,STABLE BEAMS,6500,344064.861,329548.970,56.3,HFET
306125:6360,79:79,11/03/17 15:16:31,STABLE BEAMS,6500,343913.548,329327.297,56.2,HFET
306125:6360,80:80,11/03/17 15:16:54,STABLE BEAMS,6500,343312.016,332959.230,56.1,HFET
306125:6360,81:81,11/03/17 15:17:17,STABLE BEAMS,6500,348507.916,332802.578,57.0,HFET
306125:6360,82:82,11/03/17 15:17:41,STABLE BEAMS,6500,350513.668,334401.874,57.3,HFET
306125:6360,83:83,11/03/17 15:18:04,STABLE BEAMS,6500,350112.642,329228.256,57.3,HFET
306125:6360,84:84,11/03/17 15:18:27,STABLE BEAMS,6500,349431.873,338573.222,57.1,HFET
306125:6360,85:85,11/03/17 15:18:51,STABLE BEAMS,6500,348716.853,337907.467,57.0,HFET
306125:6360,86:86,11/03/17 15:19:14,STABLE BEAMS,6500,349697.237,339019.036,57.2,HFET
306125:6360,87:87,11/03/17 15:19:37,STABLE BEAMS,6500,348995.366,339390.310,57.1,HFET
306125:6360,88:88,11/03/17 15:20:00,STABLE BEAMS,6500,348879.780,334415.188,57.1,HFET
306125:6360,89:89,11/03/17 15:20:24,STABLE BEAMS,6500,348265.323,338722.437,57.0,HFET
306125:6360,90:90,11/03/17 15:20:47,STABLE BEAMS,6500,348304.776,338839.760,57.0,HFET
306125:6360,91:91,11/03/17 15:21:10,STABLE BEAMS,6500,347335.739,338004.615,56.8,HFET
306125:6360,92:92,11/03/17 15:21:34,STABLE BEAMS,6500,346525.019,333874.798,56.7,HFET
306125:6360,93:93,11/03/17 15:21:57,STABLE BEAMS,6500,345938.781,319983.698,56.6,HFET
306125:6360,94:94,11/03/17 15:22:20,STABLE BEAMS,6500,345661.047,199262.540,56.5,HFET
306125:6360,95:95,11/03/17 15:22:44,STABLE BEAMS,6500,345364.494,279370.454,56.5,HFET
306125:6360,96:96,11/03/17 15:23:07,STABLE BEAMS,6500,345568.590,218824.090,56.5,HFET
306125:6360,97:97,11/03/17 15:23:30,STABLE BEAMS,6500,344386.755,335485.204,56.3,HFET
306125:6360,98:98,11/03/17 15:23:54,STABLE BEAMS,6500,344066.290,335186.976,56.3,HFET
306125:6360,99:99,11/03/17 15:24:17,STABLE BEAMS,6500,343938.571,335074.044,56.2,HFET
306125:6360,100:100,11/03/17 15:24:40,STABLE BEAMS,6500,343848.988,335035.206,56.2,HFET
306125:6360,101:101,11/03/17 15:25:03,STABLE BEAMS,6500,344066.417,335149.243,56.3,HFET
306125:6360,102:102,11/03/17 15:25:27,STABLE BEAMS,6500,343713.747,334906.956,56.2,HFET
306125:6360,103:103,11/03/17 15:25:50,STABLE BEAMS,6500,347169.599,337916.895,56.8,HFET
306125:6360,104:104,11/03/17 15:26:13,STABLE BEAMS,6500,349378.377,339849.247,57.1,HFET
306125:6360,105:105,11/03/17 15:26:37,STABLE BEAMS,6500,348685.820,334342.733,57.0,HFET
306125:6360,106:106,11/03/17 15:27:00,STABLE BEAMS,6500,348133.387,333709.632,56.9,HFET
306125:6360,107:107,11/03/17 15:27:23,STABLE BEAMS,6500,347882.460,338509.400,56.9,HFET
306125:6360,108:108,11/03/17 15:27:47,STABLE BEAMS,6500,347977.593,333799.553,56.9,HFET
306125:6360,109:109,11/03/17 15:28:10,STABLE BEAMS,6500,348216.683,333978.573,56.9,HFET
306125:6360,110:110,11/03/17 15:28:33,STABLE BEAMS,6500,347698.753,333499.555,56.9,HFET
306125:6360,111:111,11/03/17 15:28:57,STABLE BEAMS,6500,347433.955,338086.863,56.8,HFET
306125:6360,112:112,11/03/17 15:29:20,STABLE BEAMS,6500,347243.011,337737.751,56.8,HFET
306125:6360,113:113,11/03/17 15:29:43,STABLE BEAMS,6500,346877.055,337593.440,56.7,HFET
306125:6360,114:114,11/03/17 15:30:07,STABLE BEAMS,6500,346951.485,337592.251,56.7,HFET
306125:6360,115:115,11/03/17 15:30:30,STABLE BEAMS,6500,346612.127,337481.253,56.7,HFET
306125:6360,116:116,11/03/17 15:30:53,STABLE BEAMS,6500,345636.708,336547.292,56.5,HFET
306125:6360,117:117,11/03/17 15:31:16,STABLE BEAMS,6500,345483.609,336434.972,56.5,HFET
306125:6360,118:118,11/03/17 15:31:40,STABLE BEAMS,6500,346648.206,336899.033,56.7,HFET
306125:6360,119:119,11/03/17 15:32:03,STABLE BEAMS,6500,346937.987,332830.746,56.7,HFET
306125:6360,120:120,11/03/17 15:32:26,STABLE BEAMS,6500,346566.047,336589.014,56.7,HFET
306125:6360,121:121,11/03/17 15:32:50,STABLE BEAMS,6500,345098.308,335038.390,56.4,HFET
306125:6360,122:122,11/03/17 15:33:13,STABLE BEAMS,6500,345395.669,335409.300,56.5,HFET
306125:6360,123:123,11/03/17 15:33:36,STABLE BEAMS,6500,345932.581,335540.468,56.6,HFET
306125:6360,124:124,11/03/17 15:34:00,STABLE BEAMS,6500,345944.904,331100.203,56.6,HFET
306125:6360,125:125,11/03/17 15:34:23,STABLE BEAMS,6500,345910.206,330943.371,56.6,HFET
306125:6360,126:126,11/03/17 15:34:46,STABLE BEAMS,6500,345409.037,335216.696,56.5,HFET
306125:6360,127:127,11/03/17 15:35:10,STABLE BEAMS,6500,345169.458,335041.119,56.5,HFET
306125:6360,128:128,11/03/17 15:35:33,STABLE BEAMS,6500,344932.845,335009.017,56.4,HFET
306125:6360,129:129,11/03/17 15:35:56,STABLE BEAMS,6500,344930.982,325391.116,56.4,HFET
306125:6360,130:130,11/03/17 15:36:20,STABLE BEAMS,6500,344487.491,334676.673,56.3,HFET
306125:6360,131:131,11/03/17 15:36:43,STABLE BEAMS,6500,343836.999,333971.387,56.2,HFET
306125:6360,132:132,11/03/17 15:37:06,STABLE BEAMS,6500,343414.985,333781.432,56.2,HFET
306125:6360,133:133,11/03/17 15:37:29,STABLE BEAMS,6500,348180.292,332789.844,56.9,HFET
306125:6360,134:134,11/03/17 15:37:53,STABLE BEAMS,6500,348346.221,332711.826,57.0,HFET
306125:6360,135:135,11/03/17 15:38:16,STABLE BEAMS,6500,347471.619,336954.374,56.8,HFET
306125:6360,136:136,11/03/17 15:38:39,STABLE BEAMS,6500,346516.012,336104.083,56.7,HFET
306125:6360,137:137,11/03/17 15:39:03,STABLE BEAMS,6500,345643.086,335381.915,56.5,HFET
306125:6360,138:138,11/03/17 15:39:26,STABLE BEAMS,6500,345748.760,335579.709,56.5,HFET
306125:6360,139:139,11/03/17 15:39:49,STABLE BEAMS,6500,345457.587,335426.024,56.5,HFET
306125:6360,140:140,11/03/17 15:40:13,STABLE BEAMS,6500,344950.957,335159.811,56.4,HFET
306125:6360,141:141,11/03/17 15:40:36,STABLE BEAMS,6500,344117.000,334947.550,56.3,HFET
306125:6360,142:142,11/03/17 15:40:59,STABLE BEAMS,6500,343994.867,335157.711,56.3,HFET
306125:6360,143:143,11/03/17 15:41:23,STABLE BEAMS,6500,343994.688,335210.647,56.3,HFET
306125:6360,144:144,11/03/17 15:41:46,STABLE BEAMS,6500,343468.549,329868.957,56.2,HFET
306125:6360,145:145,11/03/17 15:42:09,STABLE BEAMS,6500,346617.766,337495.164,56.7,HFET
306125:6360,146:146,11/03/17 15:42:32,STABLE BEAMS,6500,347087.359,337949.907,56.8,HFET
306125:6360,147:147,11/03/17 15:42:56,STABLE BEAMS,6500,346607.330,337530.601,56.7,HFET
306125:6360,148:148,11/03/17 15:43:19,STABLE BEAMS,6500,346381.856,337260.988,56.6,HFET
306125:6360,149:149,11/03/17 15:43:42,STABLE BEAMS,6500,346294.418,337132.604,56.6,HFET
306125:6360,150:150,11/03/17 15:44:06,STABLE BEAMS,6500,345676.712,331750.846,56.5,HFET
306125:6360,151:151,11/03/17 15:44:29,STABLE BEAMS,6500,346066.195,335899.784,56.6,HFET
306125:6360,152:152,11/03/17 15:44:52,STABLE BEAMS,6500,346361.470,331328.263,56.6,HFET
306125:6360,153:153,11/03/17 15:45:16,STABLE BEAMS,6500,346334.833,336291.148,56.6,HFET
306125:6360,154:154,11/03/17 15:45:39,STABLE BEAMS,6500,345787.003,335828.385,56.6,HFET
306125:6360,155:155,11/03/17 15:46:02,STABLE BEAMS,6500,345752.689,335766.288,56.5,HFET
306125:6360,156:156,11/03/17 15:46:26,STABLE BEAMS,6500,344979.733,334939.805,56.4,HFET
306125:6360,157:157,11/03/17 15:46:49,STABLE BEAMS,6500,344463.079,334618.904,56.3,HFET
306125:6360,158:158,11/03/17 15:47:12,STABLE BEAMS,6500,344812.053,325411.084,56.4,HFET
306125:6360,159:159,11/03/17 15:47:35,STABLE BEAMS,6500,344522.541,329893.306,56.3,HFET
306125:6360,160:160,11/03/17 15:47:59,STABLE BEAMS,6500,344344.385,334668.073,56.3,HFET
306125:6360,161:161,11/03/17 15:48:22,STABLE BEAMS,6500,343815.573,329213.429,56.2,HFET
306125:6360,162:162,11/03/17 15:48:45,STABLE BEAMS,6500,344032.772,334819.344,56.3,HFET
306125:6360,163:163,11/03/17 15:49:09,STABLE BEAMS,6500,346766.674,336848.256,56.7,HFET
306125:6360,164:164,11/03/17 15:49:32,STABLE BEAMS,6500,346401.885,336289.003,56.7,HFET
306125:6360,165:165,11/03/17 15:49:55,STABLE BEAMS,6500,346347.029,336384.562,56.6,HFET
306125:6360,166:166,11/03/17 15:50:19,STABLE BEAMS,6500,345986.644,335942.409,56.6,HFET
306125:6360,167:167,11/03/17 15:50:42,STABLE BEAMS,6500,345903.318,330942.108,56.6,HFET
306125:6360,168:168,11/03/17 15:51:05,STABLE BEAMS,6500,345207.521,330351.388,56.5,HFET
306125:6360,169:169,11/03/17 15:51:29,STABLE BEAMS,6500,344677.359,329403.563,56.4,HFET
306125:6360,170:170,11/03/17 15:51:52,STABLE BEAMS,6500,344604.810,334795.912,56.4,HFET
306125:6360,171:171,11/03/17 15:52:15,STABLE BEAMS,6500,344321.120,333969.329,56.3,HFET
306125:6360,172:172,11/03/17 15:52:39,STABLE BEAMS,6500,343492.295,333938.999,56.2,HFET
306125:6360,173:173,11/03/17 15:53:02,STABLE BEAMS,6500,346427.476,336089.866,56.7,HFET
306125:6360,174:174,11/03/17 15:53:25,STABLE BEAMS,6500,346489.043,336523.340,56.7,HFET
306125:6360,175:175,11/03/17 15:53:49,STABLE BEAMS,6500,346205.323,336297.969,56.6,HFET
306125:6360,176:176,11/03/17 15:54:12,STABLE BEAMS,6500,345889.132,335976.587,56.6,HFET
306125:6360,177:177,11/03/17 15:54:35,STABLE BEAMS,6500,345329.849,335395.278,56.5,HFET
306125:6360,178:178,11/03/17 15:54:58,STABLE BEAMS,6500,344841.721,329764.847,56.4,HFET
306125:6360,179:179,11/03/17 15:55:22,STABLE BEAMS,6500,344916.977,335082.825,56.4,HFET
306125:6360,180:180,11/03/17 15:55:45,STABLE BEAMS,6500,344719.936,334895.164,56.4,HFET
306125:6360,181:181,11/03/17 15:56:08,STABLE BEAMS,6500,344328.620,329815.246,56.3,HFET
306125:6360,182:182,11/03/17 15:56:32,STABLE BEAMS,6500,343911.762,334264.946,56.2,HFET
306125:6360,183:183,11/03/17 15:56:55,STABLE BEAMS,6500,343717.446,334654.382,56.2,HFET
306125:6360,184:184,11/03/17 15:57:18,STABLE BEAMS,6500,344176.537,335423.569,56.3,HFET
306125:6360,185:185,11/03/17 15:57:42,STABLE BEAMS,6500,345632.065,336726.696,56.5,HFET
306125:6360,186:186,11/03/17 15:58:05,STABLE BEAMS,6500,345283.265,336296.539,56.5,HFET
306125:6360,187:187,11/03/17 15:58:28,STABLE BEAMS,6500,344745.879,331119.353,56.4,HFET
306125:6360,188:188,11/03/17 15:58:52,STABLE BEAMS,6500,344722.206,335932.449,56.4,HFET
306125:6360,189:189,11/03/17 15:59:15,STABLE BEAMS,6500,344563.790,335809.057,56.4,HFET
306125:6360,190:190,11/03/17 15:59:38,STABLE BEAMS,6500,344237.401,335495.798,56.3,HFET
306125:6360,191:191,11/03/17 16:00:01,STABLE BEAMS,6500,344100.879,335331.174,56.3,HFET
306125:6360,192:192,11/03/17 16:00:25,STABLE BEAMS,6500,343892.249,335071.316,56.2,HFET
306125:6360,193:193,11/03/17 16:00:48,STABLE BEAMS,6500,343725.863,334172.668,56.2,HFET
306125:6360,194:194,11/03/17 16:01:11,STABLE BEAMS,6500,343514.231,333917.570,56.2,HFET
306125:6360,195:195,11/03/17 16:01:35,STABLE BEAMS,6500,344629.860,334463.295,56.4,HFET
306125:6360,196:196,11/03/17 16:01:58,STABLE BEAMS,6500,344947.513,335317.078,56.4,HFET
306125:6360,197:197,11/03/17 16:02:21,STABLE BEAMS,6500,344888.380,335100.630,56.4,HFET
306125:6360,198:198,11/03/17 16:02:45,STABLE BEAMS,6500,344512.031,329876.173,56.3,HFET
306125:6360,199:199,11/03/17 16:03:08,STABLE BEAMS,6500,343831.209,334156.182,56.2,HFET
306125:6360,200:200,11/03/17 16:03:31,STABLE BEAMS,6500,343574.249,324429.331,56.2,HFET
306125:6360,201:201,11/03/17 16:03:55,STABLE BEAMS,6500,344253.420,334688.960,56.3,HFET
306125:6360,202:202,11/03/17 16:04:18,STABLE BEAMS,6500,344155.722,334623.987,56.3,HFET
306125:6360,203:203,11/03/17 16:04:41,STABLE BEAMS,6500,343788.688,334030.390,56.2,HFET
306125:6360,204:204,11/03/17 16:05:05,STABLE BEAMS,6500,343789.070,334750.362,56.2,HFET
306125:6360,205:205,11/03/17 16:05:28,STABLE BEAMS,6500,343495.892,334890.332,56.2,HFET
306125:6360,206:206,11/03/17 16:05:51,STABLE BEAMS,6500,343332.523,334720.933,56.2,HFET
306125:6360,207:207,11/03/17 16:06:14,STABLE BEAMS,6500,343131.255,308193.905,56.1,HFET
306125:6360,208:208,11/03/17 16:06:38,STABLE BEAMS,6500,342818.229,257025.716,56.1,HFET
306125:6360,209:209,11/03/17 16:07:01,STABLE BEAMS,6500,342565.480,333566.306,56.0,HFET
306125:6360,210:210,11/03/17 16:07:24,STABLE BEAMS,6500,325897.374,318508.518,53.3,HFET
306125:6360,211:211,11/03/17 16:07:48,STABLE BEAMS,6500,339713.145,331426.894,55.6,HFET
306125:6360,212:212,11/03/17 16:08:11,STABLE BEAMS,6500,320908.903,313774.607,52.5,HFET
306125:6360,213:213,11/03/17 16:08:34,STABLE BEAMS,6500,320107.362,313028.581,52.4,HFET
306125:6360,214:214,11/03/17 16:08:58,STABLE BEAMS,6500,323668.210,316287.630,52.9,HFET
306125:6360,215:215,11/03/17 16:09:21,STABLE BEAMS,6500,339595.812,326176.757,55.5,HFET
306125:6360,216:216,11/03/17 16:09:44,STABLE BEAMS,6500,344647.436,335890.114,56.4,HFET
306125:6360,217:217,11/03/17 16:10:08,STABLE BEAMS,6500,107068.919,105690.344,17.5,HFET
