#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
324022:7256,545:545,10/04/18 10:21:36,STABLE BEAMS,6500,206818.302,198995.603,24.8,HFOC
324022:7256,546:546,10/04/18 10:22:00,STABLE BEAMS,6500,206734.552,202079.764,24.8,HFOC
324022:7256,547:547,10/04/18 10:22:23,STABLE BEAMS,6500,206593.141,201955.538,24.8,HFOC
324022:7256,548:548,10/04/18 10:22:46,STABLE BEAMS,6500,206515.994,201860.301,24.8,HFOC
324022:7256,549:549,10/04/18 10:23:10,STABLE BEAMS,6500,206375.276,201729.542,24.8,HFOC
324022:7256,550:550,10/04/18 10:23:33,STABLE BEAMS,6500,206247.010,200375.816,24.8,HFOC
324022:7256,551:551,10/04/18 10:23:56,STABLE BEAMS,6500,206119.595,200076.648,24.7,HFOC
324022:7256,552:552,10/04/18 10:24:19,STABLE BEAMS,6500,206008.333,200150.321,24.7,HFOC
324022:7256,553:553,10/04/18 10:24:43,STABLE BEAMS,6500,205958.571,200143.697,24.7,HFOC
324022:7256,554:554,10/04/18 10:25:06,STABLE BEAMS,6500,205823.733,197154.917,24.7,HFOC
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/ub),totrecorded(/ub)
#2,2,1055,1055,294209340.884,284761798.966
#Check JSON:
#(run,ls) in json but not in results: []
